,word,points,word_length
53180,LUVVED,30,6
32152,LUVVY,36,5
5314,LUX,33,3
8615,LUX,31,3
14666,LUX,26,3
31007,LUX,29,3
31841,LUX,35,3
41659,LUX,39,3
46002,LUX,44,3
4057,LUXE,39,4
29368,LUXE,26,4
35987,LUXE,33,4
10921,LUXED,56,5
36357,LUXER,24,5
39909,LUXER,47,5
39937,LUXER,28,5
49203,LUXER,28,5
1356,LUZ,32,3
1981,LUZ,39,3
6365,LUZ,36,3
8660,LUZ,32,3
10691,LUZ,28,3
11662,LUZ,32,3
13406,LUZ,24,3
14297,LUZ,32,3
14673,LUZ,36,3
17643,LUZ,48,3
18283,LUZ,12,3
19780,LUZ,50,3
19989,LUZ,32,3
22995,LUZ,27,3
26656,LUZ,22,3
35648,LUZ,32,3
38462,LUZ,38,3
50572,LUZ,65,3
50704,LUZ,63,3
54999,LUZ,38,3
56339,LUZ,12,3
60343,LUZ,26,3
38383,LUZERN,32,6
38562,LUZERN,18,6
8209,LUZERNS,72,7
52210,LWEI,20,4
45868,LYAM,40,4
19286,LYCEA,36,5
43962,LYCEE,45,5
49129,LYCEUM,34,6
58328,LYCRA,57,5
698,LYE,12,3
10880,LYE,29,3
13365,LYE,27,3
34146,LYE,24,3
29641,LYING,26,5
1211,LYM,8,3
59370,LYMITER,95,7
18232,LYNAGE,33,6
8644,LYNCH,26,5
1919,LYNCHERS,69,8
29041,LYNCHETS,82,8
30190,LYNES,20,5
11083,LYNX,45,4
35410,LYNX,56,4
6613,LYRA,23,4
47758,LYRA,45,4
57961,LYRATED,76,7
5420,LYRES,36,5
12833,LYRIC,39,5
44625,LYRIC,33,5
1454,LYRICISE,74,8
40755,LYRICON,78,7
12836,LYRICONS,39,8
12211,LYTE,40,4
27739,LYTED,40,5
48040,LYTED,9,5
3873,LYTIC,31,5
929,MA,18,2
1502,MA,25,2
13710,MA,22,2
15122,MA,20,2
19242,MA,20,2
34327,MA,20,2
43295,MA,8,2
49470,MA,12,2
49605,MA,35,2
52947,MA,36,2
22460,MAAED,33,5
33405,MAAR,18,4
47152,MAAR,37,4
49875,MAAR,22,4
4917,MAARE,20,5
32923,MAARE,20,5
52401,MAARE,20,5
20495,MABE,40,4
11496,MAC,28,3
20182,MAC,22,3
38475,MAC,23,3
47911,MAC,26,3
57494,MACACO,24,6
24462,MACAW,35,5
14446,MACED,44,5
57984,MACER,21,5
9391,MACERATE,86,8
52076,MACHO,26,5
2361,MACKEREL,70,8
5667,MACULED,83,7
519,MAD,24,3
30780,MADAMING,67,8
12807,MADDEN,35,6
15896,MADISONS,65,8
16508,MADLINGS,68,8
4920,MADRIGAL,74,8
17870,MADS,41,4
26844,MADWOMEN,48,8
8776,MAE,20,3
14566,MAE,13,3
21770,MAE,32,3
22795,MAE,26,3
31097,MAE,33,3
33892,MAE,16,3
39727,MAE,28,3
27611,MAES,60,4
16380,MAFIA,37,5
20619,MAFIA,26,5
44870,MAFIA,28,5
55483,MAFIA,30,5
47568,MAFIC,40,5
47577,MAFICS,24,6
49215,MAFTED,39,6
57349,MAFTIR,36,6
1993,MAG,23,3
3847,MAG,22,3
11231,MAG,16,3
14207,MAG,27,3
35360,MAG,29,3
53723,MAG,24,3
7591,MAGALOGUE,76,9
17708,MAGE,36,4
41178,MAGG,39,4
20437,MAGGED,15,6
4405,MAGGOT,29,6
29122,MAGGOTY,76,7
10306,MAGI,24,4
17229,MAGI,24,4
21677,MAGI,26,4
57241,MAGI,37,4
36421,MAGIC,37,5
42099,MAGIC,30,5
44009,MAGIC,26,5
1259,MAGICAL,71,7
25200,MAGILP,22,6
38313,MAGILP,33,6
10477,MAGLEV,24,6
2786,MAGMA,39,5
56143,MAGNESIA,83,8
17084,MAGNESIC,82,8
16073,MAGNET,41,6
4850,MAGNETAR,80,8
22765,MAGNETIC,78,8
58539,MAGNIFIER,68,9
9241,MAGNOLIA,66,8
3883,MAGNON,24,6
2285,MAGNOX,48,6
50197,MAGNOX,38,6
13815,MAGNUM,39,6
13763,MAGOT,30,5
27737,MAGUEY,33,6
34310,MAGUEY,26,6
10402,MAHA,27,4
43465,MAHA,31,4
46077,MAHA,38,4
1226,MAHOE,55,5
7894,MAHOE,33,5
17602,MAHWA,39,5
7457,MAID,48,4
22070,MAIEUTIC,64,8
36702,MAIGRE,24,6
10521,MAIGRES,11,7
36858,MAIK,45,4
2638,MAIKO,28,5
13625,MAIKO,57,5
19403,MAIKO,32,5
43770,MAIKO,40,5
56521,MAIKO,28,5
18049,MAIL,21,4
19869,MAILE,30,5
39556,MAILED,24,6
20356,MAIMED,26,6
22438,MAIN,26,4
42603,MAIN,38,4
51190,MAIN,38,4
24396,MAINDOOR,72,8
28955,MAINEST,97,7
10254,MAINLINE,90,8
1885,MAINORS,85,7
163,MAINOUR,72,7
2809,MAINSAIL,63,8
29791,MAIR,36,4
10815,MAIRE,36,5
39574,MAIRE,37,5
31131,MAIST,31,5
17186,MAISTRIES,70,9
12831,MAIZE,54,5
56231,MAIZE,48,5
13376,MAJLIS,42,6
23614,MAJOR,44,5
57842,MAJOR,66,5
58051,MAJOR,34,5
44239,MAJORED,76,7
48276,MAJORS,30,6
7429,MAK,33,3
16333,MAK,33,3
2631,MAKI,36,4
21869,MAKI,47,4
16544,MAKO,56,4
55586,MAKO,44,4
53052,MAKS,60,4
23270,MAL,40,3
58234,MAL,38,3
31997,MALA,18,4
16085,MALADIES,74,8
25665,MALAISE,94,7
14800,MALAM,33,5
34432,MALAX,44,5
60427,MALAX,35,5
41658,MALEATE,25,7
53643,MALEATE,78,7
42433,MALEIC,26,6
24636,MALGRE,42,6
41307,MALIC,18,5
11078,MALIK,60,5
59396,MALIK,42,5
59635,MALIK,31,5
6636,MALIS,32,5
54405,MALKIN,51,6
24292,MALL,7,4
42221,MALLEE,28,6
34877,MALM,23,4
49937,MALM,40,4
31777,MALMIER,80,7
19503,MALODOR,69,7
20666,MALODOR,40,7
26133,MALODOUR,70,8
6313,MALONATE,60,8
18695,MALOTI,38,6
21644,MALPOSED,80,8
46545,MALS,30,4
57361,MALVESIE,72,8
52703,MALWA,37,5
43502,MAM,25,3
12245,MAMAKO,38,6
10179,MAMBOES,39,7
6153,MAMEY,45,5
41718,MAMIE,27,5
50385,MANA,37,4
56331,MANA,25,4
57042,MANAGED,38,7
49115,MANAIA,29,6
31902,MANAT,8,5
28527,MANATEE,17,7
29964,MANATEES,72,8
17485,MAND,28,4
23025,MAND,20,4
54602,MAND,27,4
6863,MANDATORS,98,9
16350,MANDI,30,5
17057,MANDIOCA,92,8
3671,MANDIOCS,88,8
12882,MANDIRS,95,7
17635,MANDOLIN,39,8
52366,MANDREL,75,7
58731,MANDRILS,86,8
28906,MANE,31,4
22613,MANED,34,5
7989,MANEGES,66,7
6588,MANET,44,5
30146,MANET,39,5
44792,MANG,24,4
49376,MANGA,16,5
8042,MANGAL,33,6
22472,MANGANIC,72,8
43159,MANGEAOS,86,8
8077,MANGEL,24,6
39252,MANGERS,81,7
8137,MANGILY,70,7
24655,MANGLES,81,7
14933,MANI,22,4
5178,MANIA,24,5
59451,MANIC,45,5
21137,MANIHOTS,101,8
21454,MANIPLE,73,7
28953,MANITOU,30,7
45440,MANKY,60,5
3393,MANNAN,32,6
36961,MANNERS,81,7
23221,MANNOSE,86,7
41902,MANNOSE,34,7
22477,MANNOSES,62,8
22742,MANO,18,4
24554,MANO,47,4
36017,MANOAO,31,6
48588,MANRENT,72,7
54164,MANRENT,90,7
19874,MANROPE,90,7
2838,MANSCAPE,82,8
36258,MANTIC,26,6
55963,MANTID,36,6
59921,MANTIES,74,7
29445,MANTILLA,61,8
20742,MANTLING,74,8
54347,MANTLINGS,74,9
20958,MANTRIC,76,7
11807,MANTY,47,5
28678,MANUALS,89,7
47476,MANUBRIA,95,8
28098,MANUCODE,84,8
27925,MANUL,21,5
45827,MANURER,62,7
24242,MANYFOLD,176,8
20120,MAP,18,3
5226,MAQUI,32,5
16320,MAQUI,32,5
55923,MAQUI,34,5
668,MAR,28,3
51523,MAR,22,3
6541,MARA,12,4
9920,MARA,27,4
20854,MARA,14,4
36084,MARABI,32,6
24808,MARAVEDI,80,8
3275,MARC,27,4
34908,MARC,39,4
30172,MARD,30,4
36640,MARD,35,4
31075,MARDIER,39,7
6948,MARDYING,69,8
46114,MARE,23,4
58597,MARENGO,74,7
39950,MARG,23,4
19636,MARGENTS,65,8
27109,MARGINAL,74,8
39598,MARIA,26,5
56313,MARIA,24,5
19095,MARID,41,5
50263,MARINERA,70,8
53981,MARINERS,72,8
2228,MARK,48,4
23827,MARK,20,4
30538,MARKA,34,5
34358,MARKER,30,6
32042,MARL,27,4
58466,MARL,22,4
20450,MARLE,31,5
52211,MARLING,85,7
13653,MARLINS,78,7
30566,MARLINS,80,7
35869,MARLITIC,82,8
35580,MAROON,37,6
57524,MAROR,36,5
50240,MARRANO,70,7
38709,MARRI,14,5
55799,MARRIES,81,7
23723,MARRONS,71,7
31803,MARRY,36,5
6523,MARSH,38,5
18579,MARSHAL,92,7
26048,MART,15,4
44963,MARTELLED,86,9
5045,MARTELLO,83,8
53218,MARTEN,35,6
752,MARTIALS,69,8
19452,MARTIAN,73,7
12382,MARTIN,18,6
9286,MARTINI,82,7
37655,MARTLET,70,7
22790,MARTLETS,72,8
51355,MARVIER,80,7
48348,MARY,36,4
8937,MAS,21,3
59261,MAS,33,3
1139,MASCOT,57,6
29584,MASHIACH,113,8
5135,MASK,48,4
15194,MASK,56,4
55469,MASSAGES,80,8
13726,MASSTIGE,86,8
60403,MASSY,57,5
43267,MASTHEAD,84,8
41781,MASTIX,62,6
60472,MASU,30,4
23358,MAT,26,3
24059,MAT,43,3
33698,MAT,25,3
43232,MAT,26,3
58098,MAT,18,3
47643,MATADOR,77,7
4256,MATAI,27,5
52888,MATAI,20,5
57221,MATATA,22,6
54581,MATCH,30,5
33263,MATERIAL,61,8
10216,MATEY,28,5
30346,MATEY,52,5
52270,MATEY,50,5
20433,MATFELON,39,8
410,MATH,48,4
36609,MATH,28,4
50339,MATH,36,4
41966,MATINEE,76,7
11597,MATING,30,6
32455,MATIPO,27,6
42544,MATLOW,30,6
27446,MATRICE,98,7
28393,MATRIX,39,6
42465,MATRON,28,6
52465,MATSURI,89,7
8628,MATT,19,4
21983,MATT,12,4
29377,MATT,28,4
37548,MATT,16,4
60121,MATT,26,4
31971,MATTE,24,5
29180,MATTED,47,6
52183,MATTED,30,6
1828,MATTERED,86,8
35448,MATTERY,48,7
1764,MATTIE,29,6
23295,MATTOID,40,7
41720,MATTOIDS,86,8
10084,MATTS,20,5
18610,MATTS,11,5
17338,MATUTINE,83,8
15478,MATY,36,4
29333,MATY,36,4
31096,MATY,45,4
40530,MATZO,32,5
3615,MATZOH,48,6
20518,MATZOONS,92,8
14981,MAUBIES,89,7
4067,MAUBY,41,5
22115,MAUBY,30,5
32266,MAUBY,42,5
22915,MAUD,18,4
34788,MAUD,29,4
34902,MAUD,26,4
19965,MAUGRING,28,8
11327,MAULER,21,6
59300,MAULGRE,77,7
6648,MAULVI,28,6
48009,MAULVI,38,6
13468,MAULVIS,24,7
27688,MAUN,26,4
49673,MAUN,22,4
56604,MAUND,28,5
38110,MAUNNA,22,6
25180,MAURI,12,5
26451,MAURI,25,5
29837,MAURI,40,5
11617,MAUT,26,4
16145,MAUTHER,80,7
37092,MAUTHER,88,7
47787,MAUTHER,44,7
1520,MAUTHERS,78,8
1156,MAUVE,24,5
13104,MAUVE,40,5
27778,MAUVE,44,5
38370,MAUVE,26,5
40760,MAUVEIN,83,7
52256,MAUVES,27,6
31026,MAUZIER,36,7
37328,MAUZIER,41,7
32101,MAUZY,46,5
4030,MAVEN,33,5
34380,MAVEN,32,5
39463,MAVEN,49,5
11277,MAVIE,26,5
17688,MAVIE,18,5
20829,MAVIE,25,5
32354,MAVIE,33,5
36351,MAVIE,38,5
52932,MAVIE,30,5
53997,MAVIE,40,5
57527,MAVIE,28,5
37238,MAVIES,33,6
1413,MAVIN,26,5
3293,MAVIN,26,5
13312,MAVIN,22,5
26130,MAVIN,35,5
30870,MAVIN,34,5
34692,MAVIN,26,5
631,MAW,33,3
939,MAW,33,3
4782,MAW,26,3
9011,MAW,29,3
17223,MAW,31,3
26409,MAW,29,3
29351,MAW,31,3
34333,MAW,35,3
44317,MAW,35,3
53518,MAW,40,3
56241,MAW,32,3
59555,MAW,43,3
16885,MAWGER,30,6
22037,MAWK,33,4
38184,MAWK,20,4
5734,MAWN,31,4
12530,MAWN,20,4
4222,MAWR,44,4
19486,MAWR,34,4
28241,MAWR,26,4
34969,MAWR,13,4
19588,MAWS,44,4
17546,MAWSEEDS,94,8
1011,MAX,18,3
7255,MAX,40,3
7838,MAX,32,3
11621,MAX,16,3
19335,MAX,50,3
31304,MAX,25,3
41578,MAX,57,3
51268,MAX,36,3
53532,MAX,63,3
55782,MAX,49,3
58270,MAX,26,3
47310,MAXED,27,5
2055,MAXI,65,4
17482,MAXI,26,4
22245,MAXI,40,4
52808,MAXI,42,4
31576,MAXIM,37,5
21516,MAXIMITE,72,8
6200,MAY,40,3
31633,MAYA,17,4
47234,MAYA,32,4
24445,MAYBE,45,5
32927,MAYED,22,5
11180,MAYEST,34,6
28714,MAYFLY,42,6
35973,MAYINGS,79,7
44783,MAYORAL,89,7
56755,MAYST,53,5
23373,MAYVIN,32,6
21136,MAZE,45,4
22576,MAZE,54,4
26570,MAZE,45,4
19053,MAZED,27,5
26175,MAZED,60,5
53243,MAZELTOV,106,8
42279,MAZER,59,5
17196,MAZINESS,88,8
17197,MAZINESSES,42,10
55947,MAZOUT,36,6
13832,MAZY,54,4
3909,ME,25,2
4295,ME,17,2
9087,ME,16,2
9729,ME,35,2
12375,ME,18,2
21813,ME,31,2
26745,ME,16,2
29770,ME,12,2
37406,ME,31,2
51700,ME,25,2
210,MEACOCKS,98,8
11433,MEAD,38,4
16406,MEAD,22,4
39981,MEAD,39,4
3542,MEAGER,27,6
24883,MEAGRE,38,6
18474,MEALER,22,6
41395,MEALIEST,78,8
16248,MEAN,28,4
57741,MEAN,22,4
10300,MEANDERS,122,8
33542,MEANDERS,81,8
39433,MEANDERS,78,8
37951,MEANE,36,5
38523,MEANE,37,5
27995,MEANED,48,6
17446,MEANER,26,6
14027,MEANEST,85,7
18574,MEANIE,35,6
18958,MEANIE,22,6
32054,MEANIE,22,6
13441,MEANIES,71,7
40329,MEANIES,72,7
26412,MEANNESS,67,8
14478,MEANT,37,5
19807,MEARE,22,5
46639,MEASE,58,5
43065,MEASING,89,7
18831,MEASLIER,83,8
29553,MEASURED,74,8
24809,MEAT,45,4
4339,MEATAL,38,6
34959,MEATH,44,5
34731,MEATHEAD,66,8
13693,MEATIER,70,7
54314,MEATIER,72,7
51710,MEATLOAF,64,8
46296,MEATMEN,82,7
52828,MEATY,52,5
18994,MECCA,31,5
22080,MECHS,30,5
21723,MECK,43,4
25516,MECONATE,89,8
37133,MED,22,3
37855,MED,23,3
57691,MED,34,3
27357,MEDAKA,68,6
21105,MEDCINAL,78,8
47013,MEDCINAL,98,8
4505,MEDDLING,66,8
12683,MEDEVAC,92,7
33385,MEDFLY,42,6
59060,MEDIACY,88,7
164,MEDIAE,18,6
26320,MEDIAE,20,6
26324,MEDIAEVAL,45,9
22191,MEDIAL,27,6
7807,MEDIANTS,86,8
53559,MEDIATED,86,8
48784,MEDIATES,65,8
43677,MEDIATOR,89,8
47943,MEDIATOR,94,8
49321,MEDIC,32,5
36845,MEDICK,30,6
9293,MEDIEVAL,80,8
22014,MEDII,38,5
35982,MEDII,26,5
41434,MEDII,8,5
41645,MEDII,27,5
42745,MEDII,38,5
42929,MEDII,32,5
46577,MEDII,33,5
11025,MEDINAS,74,7
29634,MEDITATE,88,8
16980,MEDLEY,39,6
11229,MEDS,40,4
7280,MEE,25,3
24108,MEE,16,3
20167,MEED,18,4
39996,MEED,12,4
50592,MEEDS,44,5
25972,MEEK,36,4
37120,MEER,24,4
8954,MEERCAT,86,7
43294,MEES,32,4
34112,MEET,28,4
50461,MEET,36,4
46611,MEETING,76,7
7857,MEETLY,38,6
32289,MEETLY,38,6
20498,MEFF,24,4
35036,MEFF,24,4
7529,MEG,18,3
27428,MEG,27,3
54949,MEG,26,3
45778,MEGA,42,4
55405,MEGADOSE,78,8
23906,MEGARONS,74,8
45054,MEGASSE,78,7
3950,MEH,16,3
13838,MEH,24,3
24161,MEH,31,3
36217,MEH,24,3
46673,MEH,21,3
9980,MEHNDI,13,6
29486,MEHNDI,24,6
25195,MEHNDIS,101,7
14872,MEIN,24,4
46856,MEIN,22,4
52433,MEIN,28,4
9680,MEINEY,33,6
10308,MEINEY,30,6
20396,MEINEY,30,6
500,MEINIE,23,6
18732,MEINIE,16,6
17835,MEINIES,80,7
19919,MEINIES,94,7
40263,MEINT,27,5
28421,MEINY,54,5
56637,MEINY,43,5
60580,MEINY,35,5
38232,MEIOCYTE,98,8
53649,MEIOSIS,81,7
51435,MEITH,35,5
55436,MEITH,41,5
57120,MEITH,41,5
628,MEJLIS,69,6
23702,MEJLIS,45,6
44845,MEJLIS,41,6
10545,MEKKAS,57,6
575,MEL,26,3
1277,MEL,20,3
28223,MEL,24,3
44062,MEL,27,3
25860,MELANGE,74,7
52680,MELAS,27,5
60524,MELBA,30,5
17637,MELD,34,4
12766,MELEE,33,5
51011,MELEE,43,5
57764,MELEE,20,5
29263,MELIC,30,5
1391,MELIK,27,5
57593,MELIK,33,5
8344,MELILITE,70,8
4733,MELIORATE,70,9
5758,MELITTIN,83,8
36518,MELL,18,4
45544,MELL,19,4
9619,MELLED,34,6
21251,MELLOW,28,6
4873,MELODEON,74,8
58203,MELODIA,22,7
39496,MELODION,61,8
18448,MELODY,40,6
53159,MELOIDS,70,7
13880,MELONS,26,6
46027,MELS,46,4
54099,MELTAGE,69,7
44430,MELTDOWN,80,8
51761,MELTED,35,6
13658,MELTS,21,5
7204,MELTY,37,5
14239,MELTY,36,5
20213,MELTY,30,5
22152,MELTY,20,5
7374,MEME,17,4
44564,MEME,46,4
45346,MEME,41,4
4680,MEN,6,3
28400,MEN,19,3
30485,MEN,29,3
35374,MEN,18,3
35599,MEN,12,3
38722,MEN,26,3
40633,MEN,21,3
9944,MEND,26,4
15452,MEND,39,4
24712,MEND,13,4
29799,MEND,23,4
49170,MEND,7,4
32713,MENDINGS,65,8
25448,MENE,36,4
35368,MENE,18,4
10383,MENEER,32,6
12456,MENEERS,74,7
15878,MENG,8,4
9821,MENGING,79,7
20130,MENGS,31,5
11750,MENHIR,22,6
48390,MENIAL,34,6
19985,MENILITE,78,8
13742,MENISCUS,85,8
1803,MENO,47,4
29645,MENO,24,4
35318,MENO,41,4
37300,MENORAHS,80,8
47876,MENSAE,38,6
1195,MENSH,44,5
24544,MENT,38,4
49810,MENT,25,4
50649,MENT,23,4
27589,MENTEE,36,6
6428,MENTIONS,84,8
25349,MENTUM,20,6
158,MENU,17,4
35733,MENU,29,4
38597,MENU,25,4
2225,MENYIE,28,6
47778,MENYIE,36,6
14092,MEOU,24,4
34507,MEOU,30,4
37517,MEOU,33,4
45505,MEOU,16,4
52053,MEOU,30,4
55550,MEOU,27,4
56775,MEOU,18,4
17,MEOUED,29,6
4811,MEOUED,31,6
25347,MEOUING,74,7
7863,MEOW,27,4
19898,MEOW,34,4
47104,MEOW,36,4
52078,MEOW,23,4
58307,MEOW,39,4
17522,MEOWED,45,6
4722,MERC,28,4
4594,MERCH,36,5
7423,MERCH,36,5
10589,MERCY,48,5
29672,MERCY,32,5
38514,MERCY,36,5
8630,MERDE,16,5
998,MERFOLK,44,7
51696,MERGEES,75,7
5251,MERGINGS,67,8
12070,MERI,33,4
42355,MERI,14,4
14268,MERIDIAN,68,8
59960,MERIDIAN,74,8
27968,MERINGUE,83,8
6390,MERISTEM,158,8
39174,MERK,52,4
43050,MERK,30,4
16214,MERL,12,4
26094,MERL,27,4
58080,MERL,16,4
56615,MERLON,38,6
11809,MERLOT,27,6
29880,MERLOT,40,6
44306,MEROSOME,140,8
1086,MERRIES,78,7
48890,MERRY,29,5
54690,MERSIONS,72,8
9854,MES,39,3
43398,MESARAIC,80,8
45799,MESARAIC,78,8
32640,MESE,36,4
1793,MESELED,96,7
45043,MESES,32,5
12868,MESH,53,4
54227,MESH,52,4
58669,MESHED,38,6
41126,MESIALLY,90,8
27224,MESIC,48,5
35367,MESNE,25,5
8992,MESSILY,85,7
3110,MESSUAGE,76,8
26767,MESSY,46,5
44933,MESTIZA,47,7
44936,MESTIZAS,19,8
48149,MESTIZO,102,7
5842,MET,11,3
18580,MET,31,3
40244,MET,29,3
44172,MET,31,3
48447,MET,20,3
48602,MET,18,3
51053,MET,15,3
56924,MET,37,3
59681,MET,15,3
5661,METALISE,63,8
20775,METALLOID,86,9
17627,METANOIA,74,8
59481,METANOIA,63,8
47179,METAPLOT,65,8
16021,METATAGS,78,8
20778,METAYERS,98,8
6982,METE,26,4
18510,METED,33,5
35222,METED,8,5
400,METEPAS,77,7
27299,METEPAS,44,7
1088,METER,26,5
30837,METERAGE,69,8
21301,METH,31,4
40474,METH,38,4
49670,METH,29,4
53907,METH,38,4
20270,METHINK,48,7
1314,METHO,44,5
39122,METHO,37,5
41572,METHYL,54,6
12085,METIC,26,5
43164,METICAIS,149,8
5424,METIF,28,5
12418,METIF,42,5
16945,METIF,37,5
45995,METIF,45,5
56201,METIF,31,5
36382,METING,15,6
37689,METIS,42,5
29065,METOL,13,5
41337,METOL,31,5
21152,METOPAE,36,7
9361,METOPON,22,7
6962,METRIC,26,6
4529,METRING,80,7
52144,METS,26,4
12042,MEU,22,3
26077,MEU,20,3
34184,MEU,28,3
44185,MEU,23,3
50786,MEU,26,3
5444,MEUNIERE,60,8
30026,MEUSING,67,7
19309,MEVE,31,4
27258,MEVE,41,4
27564,MEVE,27,4
29353,MEVE,29,4
30925,MEVE,26,4
41074,MEVE,9,4
44549,MEVE,34,4
28023,MEVED,28,5
53314,MEVED,39,5
58809,MEVED,28,5
14,MEVING,30,6
14654,MEVING,24,6
10601,MEVROU,33,6
11121,MEVROU,46,6
27186,MEVROU,36,6
4119,MEW,26,3
4829,MEW,27,3
19615,MEW,29,3
20675,MEW,33,3
21112,MEW,32,3
27510,MEW,28,3
48928,MEW,34,3
51401,MEW,24,3
22468,MEWL,18,4
29710,MEWL,18,4
40010,MEWL,28,4
51985,MEWL,36,4
45983,MEZAIL,81,6
31900,MEZAILS,54,7
34429,MEZE,65,4
41150,MEZE,40,4
4040,MHORR,24,5
45051,MHORR,34,5
1427,MI,23,2
4248,MI,11,2
5650,MI,16,2
6768,MI,23,2
20066,MI,31,2
23111,MI,17,2
28623,MI,16,2
30024,MI,26,2
31548,MI,23,2
42132,MI,24,2
43963,MI,10,2
50700,MI,16,2
55683,MI,19,2
57911,MI,18,2
59589,MI,16,2
3014,MIAOU,14,5
7116,MIAOU,17,5
7604,MIAOU,17,5
17678,MIAOU,17,5
32322,MIAOU,9,5
33638,MIAOU,27,5
38588,MIAOU,15,5
43543,MIAOU,22,5
43567,MIAOU,26,5
44807,MIAOU,21,5
45008,MIAOU,29,5
46858,MIAOU,14,5
2229,MIAOW,30,5
16220,MIAOW,20,5
18896,MIAOW,37,5
20522,MIAOW,20,5
51155,MIAOW,49,5
56379,MIAOW,32,5
6357,MIAUL,34,5
47470,MIAUL,27,5
8090,MIAULS,18,6
1347,MIB,26,3
4527,MIB,26,3
4886,MIB,28,3
7913,MIB,28,3
15083,MIB,29,3
44981,MIB,32,3
15404,MIBS,31,4
22954,MIBUNA,18,6
48767,MIBUNA,34,6
2803,MIC,24,3
7528,MIC,31,3
19830,MIC,13,3
21213,MIC,24,3
23525,MIC,13,3
41118,MIC,21,3
25094,MICA,26,4
40385,MICA,33,4
11718,MICE,40,4
56932,MICE,8,4
13803,MICK,36,4
31387,MICK,33,4
39121,MICK,51,4
50617,MICKY,74,5
27998,MICRA,30,5
613,MICS,18,4
11414,MID,38,3
17015,MID,23,3
21232,MID,24,3
47905,MID,22,3
60288,MID,12,3
43607,MIDAIR,30,6
23238,MIDDAY,34,6
32606,MIDDLER,67,7
15997,MIDGE,36,5
59970,MIDGE,24,5
48417,MIDGIE,27,6
51724,MIDGIER,79,7
4744,MIDGUT,20,6
14680,MIDGUT,21,6
39377,MIDGUT,22,6
21191,MIDI,21,4
41192,MIDIRON,74,7
60183,MIDIRON,76,7
27073,MIDLIFER,70,8
55434,MIDSHORE,94,8
706,MIDST,23,5
59008,MIDST,35,5
18475,MIELIE,16,6
57612,MIELIE,27,6
2181,MIEVE,22,5
6595,MIEVE,24,5
27368,MIEVE,42,5
37350,MIEVE,42,5
37529,MIEVE,10,5
52673,MIEVE,32,5
43397,MIFF,45,4
14609,MIFTY,29,5
25618,MIFTY,42,5
41897,MIFTY,49,5
457,MIG,31,3
15954,MIG,22,3
25276,MIG,17,3
28788,MIG,30,3
38815,MIG,23,3
44511,MIG,16,3
52226,MIG,22,3
26935,MIGAWD,27,6
51947,MIGAWD,24,6
23822,MIGG,12,4
56261,MIGG,18,4
58726,MIGG,38,4
58390,MIGGS,22,5
14331,MIGHT,23,5
11681,MIGRATE,98,7
45081,MIHA,39,4
25343,MIHAS,39,5
18902,MIHI,32,4
20464,MIHI,31,4
43898,MIHI,36,4
44236,MIHI,26,4
53967,MIHI,36,4
20849,MIHRAB,51,6
54913,MIJNHEER,98,8
54922,MIJNHEERS,51,9
42575,MIKADO,39,6
1029,MIKED,30,5
27127,MIKED,32,5
12035,MIKING,30,6
41498,MIKRA,32,5
1571,MIKVA,45,5
12966,MIKVA,34,5
23094,MIKVA,28,5
53359,MIKVA,34,5
54315,MIKVA,28,5
36929,MIKVAH,40,6
25500,MIKVOT,45,6
40563,MIKVOT,36,6
54668,MIKVOT,23,6
37857,MIKVOTH,90,7
22088,MIL,19,3
23380,MILDEN,24,6
14783,MILDENED,87,8
8023,MILDER,40,6
58543,MILDEW,42,6
26632,MILER,26,5
7653,MILESIAN,113,8
24284,MILF,34,4
24691,MILF,34,4
32773,MILF,34,4
9205,MILIA,12,5
20148,MILIA,26,5
29400,MILIA,44,5
19367,MILIARIA,64,8
48591,MILIEU,16,6
16569,MILING,30,6
52250,MILINGS,76,7
2128,MILITANT,64,8
48209,MILITIA,17,7
46722,MILIUM,11,6
3350,MILK,37,4
23556,MILK,27,4
16580,MILKED,54,6
59345,MILKO,39,5
60456,MILKY,43,5
60477,MILL,8,4
43332,MILLE,34,5
52294,MILLINE,36,7
7861,MILO,18,4
22523,MILO,21,4
53495,MILO,24,4
31698,MILORD,11,6
47363,MILORD,22,6
57785,MILORDS,70,7
20215,MILORS,33,6
41789,MILT,43,4
42174,MILT,26,4
8811,MILTIER,74,7
48777,MILTING,40,7
9537,MILTZ,39,5
10960,MILTZ,48,5
13531,MILTZ,72,5
21859,MILTZ,48,5
48872,MILTZ,39,5
17842,MILTZES,75,7
5981,MIM,24,3
8519,MIM,27,3
11144,MIME,33,4
1738,MIMED,38,5
26669,MIMEO,28,5
15018,MIMER,27,5
24616,MIMOSA,30,6
24621,MIMOSAE,22,7
19593,MINAE,30,5
31798,MINAE,32,5
34505,MINBARS,79,7
8491,MINCE,24,5
43089,MINCE,22,5
47065,MINCE,31,5
792,MINCED,13,6
54524,MINCERS,76,7
40092,MINCY,32,5
40636,MINCY,36,5
39483,MIND,30,4
28113,MINDS,49,5
8706,MINED,24,5
3050,MINEOLA,86,7
5383,MINEOLA,34,7
53773,MINEOLAS,83,8
59045,MINERS,33,6
18807,MINETTES,70,8
42913,MINETTES,72,8
49938,MINETTES,80,8
37711,MING,30,4
8360,MINGE,28,5
12454,MINGE,18,5
31762,MINGE,32,5
56120,MINGIEST,72,8
51082,MINGLER,73,7
